store_id,name_res,kind_res,address,promotion,star,number_rating,status,open_time,cost_res,store_url,district
249,"Sành Rau Má, Nước Mía Sầu Riêng & Trà Bí Đao - Tam Khương","Yêu thích
CAFÉ/DESSERT -Chi nhánh","Số 83A Phố Tam Khương, P. Khương Thượng, Đống Đa, Hà Nội",Flash Sale,4.5,500,Mở cửa,08:00 - 22:45,20.000 - 50,https://shopeefood.vn/ha-noi/sanh-rau-ma-nuoc-mia-sau-rieng-tra-bi-dao-tam-khuong,Đống Đa
250,Tiệm Trà Như Ý - Trà Hoa Quả - Ô Chợ Dừa,CAFÉ/DESSERT -Chi nhánh,"110 Ô Chợ Dừa, P. Ô Chợ Dừa, Đống Đa, Hà Nội",Giảm món,4.5,100,Mở cửa,08:00 - 22:00,0 - 0,https://shopeefood.vn/ha-noi/tiem-tra-nhu-y-tra-hoa-qua-o-cho-dua,Đống Đa
251,Bún Riêu Cua Tóp Mỡ Huỳnh Anh CS3 - Nguyễn Văn Tuyết,"Yêu thích
QUÁN ĂN -Chi nhánh","43 Nguyễn Văn Tuyết, P. Ngã Tư Sở, Đống Đa, Hà Nội",Flash Sale,4.5,100,Mở cửa,07:30 - 23:00,0 - 0,https://shopeefood.vn/ha-noi/bun-rieu-cua-top-mo-huynh-anh-cs3-nguyen-van-tuyet,Đống Đa
252,Bún Bò Huế Hà Tiên - Nguyễn Văn Cừ,"Yêu thích
QUÁN ĂN","Số 37 Ngách 564 Nguyễn Văn Cừ, P. Gia Thụy, Long Biên, Hà Nội",Giảm món,4.5,100,Mở cửa,07:00 - 23:30,0 - 0,https://shopeefood.vn/ha-noi/bun-bo-hue-ha-tien-nguyen-van-cu,Long Biên
253,Đảo Chè - Chè Sạch Vị Ngon - Nguyễn Viết Xuân,"Yêu thích
QUÁN ĂN -Chi nhánh","Số 36 Nguyễn Viết Xuân, P. Khương Mai, Thanh Xuân, Hà Nội",Flash Sale,4.5,500,Mở cửa,11:15 - 22:00,0 - 0,https://shopeefood.vn/ha-noi/dao-che-che-sach-vi-ngon-nguyen-viet-xuan,Thanh Xuân
254,Bánh Tráng Cuốn Thịt Heo Lâm mộc,QUÁN ĂN,"V10 - B07 KDT THE TERA , An Hưng, P. La Khê, Hà Đông, Hà Nội",Giảm hết 10%,4.5,10,Mở cửa,10:30 - 14:00 | 17:00 - 20:30,0 - 0,https://shopeefood.vn/ha-noi/banh-trang-cuon-thit-heo-lam-moc,Hà Đông
255,Chin Chin - Trà sữa đậm vị & Trà Hoa Quả Tươi - Trần Phú,"Yêu thích
CAFÉ/DESSERT -Chi nhánh","29 Trần Phú, P. Văn Quán, Hà Đông, Hà Nội",Flash Sale,4.5,100,Mở cửa,00:00 - 00:45 | 08:30 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/chin-chin-tra-sua-dam-vi-tra-hoa-qua-tuoi-tran-phu,Hà Đông
256,Pomi - Bánh Mì Thịt Xiên & Bơ Mật Ong,ĂN VẶT/VỈA HÈ,"29 Ngõ 281 Vĩnh Hưng, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",Giảm hết 5%,4.5,999,Mở cửa,06:10 - 23:56,10.000 - 100.000,https://shopeefood.vn/ha-noi/pomi-banh-mi-thit-xien-bo-mat-ong,Hoàng Mai
257,Cơm Sốt hiMC - Cơm Sườn Tê Cay & Cơm Gà - Hà Kế Tấn,"Yêu thích
QUÁN ĂN -Chi nhánh","171 P. Hà Kế Tấn, P. Phương Liệt, Thanh Xuân, Hà Nội",Flash Sale,4.5,500,Mở cửa,09:30 - 22:30,0 - 0,https://shopeefood.vn/ha-noi/com-sot-himc-com-suon-te-cay-com-ga-ha-ke-tan,Thanh Xuân
258,"Phở Gà, Cơm Sườn & Thịt Xiên - 64/8 Bùi Ngọc Dương",QUÁN ĂN,"Số 64 Ngõ 8 Bùi Ngọc Dương, P. Bạch Mai, Hai Bà Trưng, Hà Nội",Giảm món,4.5,100,Mở cửa,06:30 - 22:30,20.000 - 50.000,https://shopeefood.vn/ha-noi/pho-ga-com-suon-thit-xien-64-8-bui-ngoc-duong,Hai Bà Trưng
259,Tiệm Cơm ChisnBa - Cơm Rang Zòn - Tập Thể Thành Công,QUÁN ĂN -Chi nhánh,"109B, Nhà D1, Tập thể Thành Công, Ba Đình, Hà Nội",Flash Sale,4.5,100,Mở cửa,09:00 - 23:50,0 - 0,https://shopeefood.vn/ha-noi/tiem-com-chisnba-com-rang-zon-tap-the-thanh-cong,Ba Đình
260,Cơm Đảo Ngũ Vị 686 - Lê Văn Hiến,QUÁN ĂN -Chi nhánh,"Kiot 2 Ngõ 44 Lê Văn Hiến, P. Đức Thắng, Bắc Từ Liêm, Hà Nội",Giảm hết 40%,4.5,10,Mở cửa,09:30 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/com-dao-ngu-vi-686-le-van-hien,Bắc Từ Liêm
261,Cô Tám - Cơm Rang & Cơm Tấm - 126 Hồng Mai,"Yêu thích
QUÁN ĂN -Chi nhánh","126 Hồng Mai, Hai Bà Trưng, Hà Nội",Flash Sale,4.5,999,Mở cửa,09:00 - 22:55,10.000 - 59.000,https://shopeefood.vn/ha-noi/co-tam-com-rang-an-vat-126-hong-mai,Hai Bà Trưng
262,Bánh Mì Fat Kat - 200 Tân Triều,"QUÁN ĂN, ĂN VẶT/VỈA HÈ","200 Tân Triều, Thanh Trì, Hà Nội",Giảm hết 5%,0.0,2,Mở cửa,07:00 - 23:00,0 - 0,https://shopeefood.vn/ha-noi/banh-mi-fat-kat-200-tan-trieu.co46b9,Thanh Trì
263,Tocotoco - Goldsilk Complex,CAFÉ/DESSERT -Chi nhánh,"L1-01 Lk Goldsilk Complex, Số 430, P. Cầu Am, Hà Đông, Hà Nội",Flash Sale,4.5,999,Mở cửa,07:30 - 23:00,30.000 - 40.000,https://shopeefood.vn/ha-noi/tocotoco-goldsilk-complex,Hà Đông
264,Phở Bò & Cơm Rang Số 1 - Phan Phù Tiên,QUÁN ĂN,"1 Phan Phù Tiên, P. Cát Linh, Đống Đa, Hà Nội",Giảm hết 10%,4.5,100,Mở cửa,06:00 - 15:30 | 17:00 - 22:25,30.000 - 50.000,https://shopeefood.vn/ha-noi/pho-bo-com-rang-so-1-phan-phu-tien,Đống Đa
265,Cơm Chiên Gà & Cơm Văn Phòng - KĐT Geleximco,QUÁN ĂN,"Lô A45 KĐT Geleximco, Đường Lê Trọng Tấn, X. An Khánh, Hoài Đức, Hà Nội",Flash Sale,4.5,10,Mở cửa,08:00 - 21:00,0 - 0,https://shopeefood.vn/ha-noi/com-chien-ga-com-van-phong-kdt-geleximco,Hoài Đức
266,Choux Juice - Trà Hoa Quả & Nước Ép Nguyên Chất - Nguyễn Xiển,"Yêu thích
CAFÉ/DESSERT","Số 1 - Sunrise B - KĐT The Manor Central Park, P. Đại Kim, Hoàng Mai, Hà Nội",Giảm món,4.5,100,Mở cửa,07:15 - 21:45,0 - 0,https://shopeefood.vn/ha-noi/choux-juice-tra-hoa-qua-nuoc-ep-nguyen-chat-nguyen-xien,Hoàng Mai
267,Tiger Suger Trần Quốc Hoàn - Trà Sữa - Trần Quốc Hoàn,"Yêu thích
CAFÉ/DESSERT -Chi nhánh","1C2B Ngõ 261 Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Flash Sale,4.5,999,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/tiger-suger-tran-quoc-hoan-tra-sua-tran-quoc-hoan.rsjbsk,Cầu Giấy
268,Bánh Mì Khói - 320 Mỹ Đình,QUÁN ĂN -Chi nhánh,"320 Mỹ Đình, Nam Từ Liêm, Hà Nội",Giảm hết 10%,4.5,100,Mở cửa,06:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/banh-mi-khoi-320-my-dinh,Nam Từ Liêm
269,Giang Cún - Bún Thái Hải Sản - Định Công Thượng,"Yêu thích
SHOP ONLINE -Chi nhánh","Số 28 Ngách 15 Ngõ 112 Định Công Thượng, P. Định Công, Hoàng Mai, Hà Nội",Flash Sale,4.5,999,Mở cửa,00:00 - 02:00 | 09:00 - 14:00 | 17:00 - 23:59,20.000 - 50.000,https://shopeefood.vn/ha-noi/giang-cun-bun-thai-hai-san-dinh-cong-thuong,Hoàng Mai
270,"Musa Chicken - Gà Rán Giòn, Mì Trộn & Ăn Vặt",QUÁN ĂN,"Số 10 Ngõ 994 Đường Láng, P. Láng Thượng, Đống Đa, Hà Nội",Giảm món,4.5,100,Mở cửa,00:00 - 05:00 | 10:00 - 23:59,20.000 - 50.000,https://shopeefood.vn/ha-noi/musa-chicken-ga-ran-gion-mi-tron-an-vat-ngo-trai-ca,Đống Đa
271,GÀ RÁN & BURGER GONGFU CHICKEN - 521 Nguyễn Trãi,"Yêu thích
QUÁN ĂN -Chi nhánh","521 Nguyễn Trãi, P. Thanh Xuân Nam, Thanh Xuân, Hà Nội",Flash Sale,4.5,100,Mở cửa,09:00 - 22:30,0 - 0,https://shopeefood.vn/ha-noi/ga-ran-burger-gongfu-chicken-521-nguyen-trai,Thanh Xuân
272,Cơm Chay An Vui - Đồ Chay Tuệ Lâm - Nguyễn Trãi,QUÁN ĂN,"Căng Tin CT1 Chung Cư Nàng Hương, 583 Nguyễn Trãi, Thanh Xuân, Hà Nội",Giảm món,4.5,500,Mở cửa,00:00 - 23:59,45.000 - 75.000,https://shopeefood.vn/ha-noi/com-chay-an-vui-do-chay-tue-lam-nguyen-trai,Thanh Xuân
273,A-Phú - Mì Trộn Indomie & Ăn Vặt - Thanh Xuân Bắc,"Yêu thích
QUÁN ĂN -Chi nhánh","102B - E11 Thanh Xuân Bắc (Ngõ 116 Lương Thế Vinh), P. Thanh Xuân Bắc, Thanh Xuân, Hà Nội",Flash Sale,4.5,999,Mở cửa,08:00 - 21:00,10.000 - 35.000,https://shopeefood.vn/ha-noi/a-phu-mi-tron-indomie-an-vat-thanh-xuan-bac,Thanh Xuân
274,Mỳ Cay & Mỳ Trộn - Topokki Leella 1991,QUÁN ĂN,"Kiot 17, Ngõ 124 Vĩnh Tuy, P. Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Giảm món,4.5,10,Mở cửa,00:00 - 04:50 | 07:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/my-cay-my-tron-topokki-leella-1991,Hai Bà Trưng
275,Chất Rau Má - Trà Trái Cây & Sữa Đậu Nành - Đỗ Đức Dục,"Yêu thích
QUÁN ĂN -Chi nhánh","44 Ngõ 32 Đỗ Đức Dục , P. Mễ Trì, Nam Từ Liêm, Hà Nội",Flash Sale,4.5,100,Mở cửa,08:15 - 22:30,0 - 0,https://shopeefood.vn/ha-noi/chat-rau-ma-tra-trai-cay-sua-dau-nanh-do-duc-duc,Nam Từ Liêm
276,Nước Ép Trái Cây Khổng Lồ 1991,"Yêu thích
CAFÉ/DESSERT","Kiot 16, Ngõ 124 Vĩnh Tuy, P. Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Giảm món,4.5,100,Mở cửa,00:00 - 04:50 | 07:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/nuoc-ep-trai-cay-khong-lo-1991,Hai Bà Trưng
277,"Snap Food - Cơm, Bún & Bánh Mì Healthy - Tôn Đức Thắng","Yêu thích
QUÁN ĂN -Chi nhánh","278A Tôn Đức Thắng, P. Hàng Bột, Đống Đa, Hà Nội",Flash Sale,4.5,999,Mở cửa,07:30 - 21:45,10.000 - 100.000,https://shopeefood.vn/ha-noi/snap-food-com-bun-banh-mi-healthy-ton-duc-thang,Đống Đa
278,Dơm - Vua Bánh Tráng - 29 Ngõ 3 Phạm Tuấn Tài,"Yêu thích
QUÁN ĂN","29 Ngõ 3 Phạm Tuấn Tài, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Giảm món,4.5,500,Mở cửa,09:00 - 21:30,10.000 - 30.000,https://shopeefood.vn/ha-noi/dom-vua-banh-trang-29-ngo-3-pham-tuan-tai,Cầu Giấy
279,Gà Luộc & Gà Ủ Muối Hoa Tiêu & Gà Rán - Dương Văn Bé,QUÁN ĂN -Chi nhánh,"214 Dương Văn Bé, P. Vĩnh Tuy, Hai Bà Trưng, Hà Nội",Flash Sale,4.5,10,Mở cửa,00:00 - 05:00 | 09:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/ga-luoc-ga-u-muoi-hoa-tieu-ga-ran-duong-van-be,Hai Bà Trưng
280,Bún Đậu Làng Mơ - Đồ Ăn - 51C Nguyễn Văn Giáp,QUÁN ĂN,"51C Nguyễn Văn Giáp, P. Phú Đô, Nam Từ Liêm, Hà Nội",Giảm món,4.0,100,Mở cửa,00:01 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/bun-dau-lang-mo-do-an-51c-nguyen-van-giap.vxj6wa,Nam Từ Liêm
281,Bếp Nhà Châu - Eatclean & Healthy,"Yêu thích
QUÁN ĂN -Chi nhánh","Số 84 Ngõ 32 Đỗ Đức Dục, P. Mễ Trì, Nam Từ Liêm, Hà Nội",Flash Sale,4.5,50,Mở cửa,09:00 - 22:00,0 - 0,https://shopeefood.vn/ha-noi/bep-nha-chau-eatclean-healthy,Nam Từ Liêm
282,Traga - Chân Gà Siêu Sốt Rút Xương Dầm Cóc Non,"Yêu thích
QUÁN ĂN","Số 71 Ngõ 154 Ngọc Lâm, P. Ngọc Lâm, Long Biên, Hà Nội",Giảm hết 5%,5.0,100,Mở cửa,08:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/traga-chan-ga-sieu-sot-rut-xuong-dam-coc-non,Long Biên
283,Nam An - Cơm gà Hội An - Láng Hạ,"Yêu thích
QUÁN ĂN -Chi nhánh","29 Ngõ 5 Láng Hạ, P. Thành Công, Ba Đình, Hà Nội",Flash Sale,4.5,999,Mở cửa,10:00 - 13:30 | 17:00 - 21:00,0 - 0,https://shopeefood.vn/ha-noi/nam-an-com-ga-hoi-an-lang-ha,Ba Đình
284,Hanyuri - Korean Food & Gà Rán - 34 Đại La,QUÁN ĂN,"34 Đại La, P. Trương Định, Hai Bà Trưng, Hà Nội",Giảm hết 5%,4.5,10,Mở cửa,10:00 - 21:30,0 - 0,https://shopeefood.vn/ha-noi/hanyuri-korean-food-ga-ran-34-dai-la,Hai Bà Trưng
285,Tiến Thành - Mỳ Trộn Indomie - Nguyễn An Ninh,QUÁN ĂN -Chi nhánh,"Số Nhà 1bP4, Ngõ 83 Nguyễn An Ninh, P. Tương Mai, Hoàng Mai, Hà Nội",Flash Sale,4.5,100,Mở cửa,09:00 - 21:00,0 - 0,https://shopeefood.vn/ha-noi/tien-thanh-my-tron-indomie-nguyen-an-ninh,Hoàng Mai
286,"A ! Khoai Lang Nướng Chị Béo - Khoai Lang Mật Nướng, Ngô Hấp & Nước Ép - Triều Khúc",CAFÉ/DESSERT,"Số Nhà 9 Ngách 62 Ngõ 42 Triều Khúc, Thanh Xuân, Hà Nội",Giảm món,4.5,50,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/a-khoai-lang-nuong-chi-beo-khoai-lang-mat-nuong-ngo-hap-nuoc-ep-trieu-khuc,Thanh Xuân
287,Mukbang - Đồ Ăn Hàn Quốc - Trần Đại Nghĩa,QUÁN ĂN -Chi nhánh,"239 Trần Đại Nghĩa, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",Flash Sale,4.5,100,Mở cửa,09:00 - 21:30,0 - 0,https://shopeefood.vn/ha-noi/mukbang-do-an-han-quoc-tran-dai-nghia,Hai Bà Trưng
288,Let's Pizza - Pizza & Mì Ý - Bằng Liệt,"Yêu thích
ĂN VẶT/VỈA HÈ -Chi nhánh","21A Ngõ 25 Bằng Liệt, Phố Bằng Liệt, P. Hoàng Liệt, Hoàng Mai, Hà Nội",Flash Sale,4.5,999,Mở cửa,09:00 - 14:00 | 15:30 - 20:55,30.000 - 200.000,https://shopeefood.vn/ha-noi/let-s-pizza-pizza-mi-y-bang-liet,Hoàng Mai
289,Cháo Se Mỗ - Cháo Se Hạ Mỗ - Cổng Chợ Nghĩa Tân,QUÁN ĂN,"Ki Ốt 3 Cổng Chợ Nghĩa Tân, Cầu Giấy, Hà Nội",Giảm món,4.5,10,Mở cửa,09:00 - 21:46,0 - 0,https://shopeefood.vn/ha-noi/chao-se-mo-chao-se-ha-mo-cong-cho-nghia-tan.gjaxkd,Cầu Giấy
290,Bún Bò Trộn 247 - Bún Trộn Nam Bộ - AEON Mall Hà Đông,QUÁN ĂN,"LK16/17/17 Hoàng Văn Thụ, P. Dương Nội, Hà Đông, Hà Nội",Giảm món,5.0,50,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/bun-bo-tron-247-bun-tron-nam-bo-aeon-mall-ha-dong,Hà Đông
291,Bếp Bum - Bún Trộn Bò Nam Bộ - Hoàng Mai,"Yêu thích
QUÁN ĂN","251 Hoàng Mai, P. Hoàng Văn Thụ, Hoàng Mai, Hà Nội",Flash Sale,4.5,500,Mở cửa,09:00 - 23:00,10.000 - 100.000,https://shopeefood.vn/ha-noi/bep-bum-bun-tron-bo-nam-bo-hoang-mai,Hoàng Mai
292,Bún Chả & Cơm Rang - Nghĩa Tân,QUÁN ĂN,"104B - C3 Khu Tập Thể Nghĩa Tân (Đối Diện Ngõ 215 Tô Hiệu), P. Nghĩa Tân, Cầu Giấy, Hà Nội",Giảm món,4.5,100,Mở cửa,08:00 - 22:00,20.000 - 50.000,https://shopeefood.vn/ha-noi/bun-cha-com-rang-nghia-tan,Cầu Giấy
293,Bún Bò Huế 65 Đường Láng - Đào Tấn,QUÁN ĂN -Chi nhánh,"71 Đào Tấn, P. Ngọc Khánh, Ba Đình, Hà Nội",Flash Sale,4.5,999,Mở cửa,06:30 - 21:30,30.000 - 60.000,https://shopeefood.vn/ha-noi/bun-bo-hue-65-duong-lang-dao-tan,Ba Đình
294,Gia Bảo Nem Nướng Nha Trang,QUÁN ĂN,"Số Nhà 77 Ngõ 219 Nguyễn Ngọc Vũ, (Cũng là ngõ 23 Nguyễn Thị Định), P. Trung Hòa, Cầu Giấy, Hà Nội",Giảm món,0.0,3,Mở cửa,10:20 - 22:20,0 - 0,https://shopeefood.vn/ha-noi/gia-bao-nem-nuong-nha-trang,Cầu Giấy
295,Cháo Lòng Phương Linh,"Yêu thích
QUÁN ĂN -Chi nhánh","4 Ngõ 67 Phùng Khoang, P. Trung Văn, Nam Từ Liêm, Hà Nội",Flash Sale,4.5,999,Mở cửa,07:18 - 14:34 | 18:24 - 23:57,25.000 - 220.000,https://shopeefood.vn/ha-noi/chao-long-phuong-linh,Nam Từ Liêm
296,Cơm Tấm Sườn 1975 - Láng Hạ,"Yêu thích
QUÁN ĂN -Chi nhánh","29 Ngõ 5 Láng Hạ, P. Thành Công, Ba Đình, Hà Nội",Flash Sale,4.5,999,Mở cửa,10:00 - 13:30 | 17:00 - 21:00,15.000 - 95.000,https://shopeefood.vn/ha-noi/com-tam-suon-1975-lang-ha,Ba Đình
297,"Xôi Xéo, Bánh Chưng & Bánh Giò - Mộc Quán","Yêu thích
QUÁN ĂN -Chi nhánh","3B Ngõ 167 Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Giảm hết 10%,4.5,500,Mở cửa,00:00 - 04:01 | 06:00 - 23:29,0 - 0,https://shopeefood.vn/ha-noi/xoi-xeo-banh-chung-banh-gio-moc-quan,Cầu Giấy
298,Tanka Quán - Chân Gà Nướng & Cánh Gà Nướng - Đê La Thành,"Yêu thích
ĂN VẶT/VỈA HÈ -Chi nhánh","683 Đê La Thành, P. Thành Công, Ba Đình, Hà Nội",Flash Sale,4.5,999,Mở cửa,00:00 - 03:00 | 10:00 - 23:59,10.000 - 50.000,https://shopeefood.vn/ha-noi/tanka-quan-chan-ga-nuong-canh-ga-nuong-de-la-thanh,Ba Đình
299,Bún Trộn - Bún Trộn Nam Bộ - Shop Online - Phan Văn Trường,"Yêu thích
QUÁN ĂN -Chi nhánh","Số 18 Ngõ 29 Phan Văn Trường, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Giảm món,4.5,999,Mở cửa,09:00 - 22:00,25.000 - 100.000,https://shopeefood.vn/ha-noi/bun-tron-bun-tron-nam-bo-shop-online-phan-van-truong,Cầu Giấy
300,Cuốn Xưa - Phở Cuốn Hà Thành - Tây Mỗ,QUÁN ĂN,"36 Ngõ 180 Tây Mỗ, P. Tây Mỗ, Nam Từ Liêm, Hà Nội",Flash Sale,4.5,10,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/cuon-xua-pho-cuon-ha-thanh-tay-mo,Nam Từ Liêm
301,Bánh Mì Sài Gòn - 235 Trương Định,"Yêu thích
QUÁN ĂN","235 Trương Định, P. Tương Mai, Hoàng Mai, Hà Nội",Giảm món,4.5,100,Mở cửa,06:00 - 22:59,15.000 - 45.000,https://shopeefood.vn/ha-noi/banh-mi-sai-gon-235-truong-dinh,Hoàng Mai
302,Mr.Eco Salad Healthy - Food & Drinks - Đặng Tất,"Yêu thích
QUÁN ĂN -Chi nhánh","11 Đặng Tất, P. Quán Thánh, Ba Đình, Hà Nội",Flash Sale,4.5,999,Mở cửa,08:40 - 20:45,17.000 - 90.000,https://shopeefood.vn/ha-noi/mr-eco-salad-healthy-food-drinks-dang-tat,Ba Đình
303,Trà Sữa Rosier - Fresh Tea & Coffee - Tô Hiến Thành,"Yêu thích
CAFÉ/DESSERT -Chi nhánh","63 Tô Hiến Thành, Hai Bà Trưng, Hà Nội",Giảm món,4.5,999,Mở cửa,08:00 - 22:05,20.000 - 80.000,https://shopeefood.vn/ha-noi/tra-sua-rosier-fresh-tea-coffee-to-hien-thanh,Hai Bà Trưng
304,Gà Rán Kpub Chicken,QUÁN ĂN -Chi nhánh,"Số nhà 01 ngõ 120 Trần Bình, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Flash Sale,4.5,999,Mở cửa,09:00 - 23:30,15.000 - 300.000,https://shopeefood.vn/ha-noi/ga-ran-kpub-chicken,Nam Từ Liêm
305,"Mango Tea & Coffee - Cà Phê, Trà & Sữa Gấu - 20/48 Ngô Gia Tự","ĂN VẶT/VỈA HÈ, SHOP ONLINE","20 Ngõ 48 Đường Ngô Gia Tự, Long Biên, Hà Nội",Giảm hết 5%,4.5,10,Mở cửa,00:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/mango-tea-coffee-ca-phe-tra-sua-gau-20-48-ngo-gia-tu.p1yncs,Long Biên
306,Quán Quân - Mì Tim Cật Chua Cay & Cháo - Khâm Thiên,QUÁN ĂN -Chi nhánh,"40 Ngõ 143 Ngõ Chợ Khâm Thiên, P. Khâm Thiên, Đống Đa, Hà Nội",Flash Sale,4.5,100,Mở cửa,00:00 - 01:40 | 18:15 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/quan-quan-mi-tim-cat-chua-cay-chao-kham-thien,Đống Đa
307,Nhâm Hồng & Tài Lém Lỉnh - Mì Trộn Indomie & Ăn Vặt - Ngõ 18 Lương Ngọc Quyến,"QUÁN ĂN, ĂN VẶT/VỈA HÈ","Số Nhà 7 Ngõ 18 Phố Lương Ngọc Quyến, P. Văn Quán, Hà Đông, Hà Nội",Giảm món,0.0,0,Mở cửa,08:00 - 23:00,0 - 0,https://shopeefood.vn/ha-noi/nham-hong-tai-lem-linh-mi-tron-indomie-an-vat-ngo-18-luong-ngoc-quyen.srr8ec,Hà Đông
308,Thuý Mẹt - Nem Chua Rán Tạm Thương - Ô Chợ Dừa,"Yêu thích
QUÁN ĂN -Chi nhánh","92A Ô Chợ Dừa, Đống Đa, Hà Nội",Flash Sale,4.5,500,Mở cửa,10:00 - 23:00,5.000 - 100.000,https://shopeefood.vn/ha-noi/thuy-met-nem-chua-ran-tam-thuong-o-cho-dua,Đống Đa
309,Coffee CHU - Hồ Đắc Di,CAFÉ/DESSERT,"2B/ 14 Hồ Đắc Di, P. Nam Đồng, Đống Đa, Hà Nội",Giảm món,5.0,10,Mở cửa,07:00 - 22:45,0 - 0,https://shopeefood.vn/ha-noi/coffee-chu-ho-dac-di,Đống Đa
310,San Tokbokki - Ẩm Thực Hàn Quốc - Trần Quốc Hoàn,"Yêu thích
QUÁN ĂN -Chi nhánh","3A2 Ngõ 215 Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Flash Sale,4.5,100,Mở cửa,10:15 - 22:00,0 - 0,https://shopeefood.vn/ha-noi/san-tokbokki-am-thuc-han-quoc-tran-quoc-hoan,Cầu Giấy
311,Texas Chicken - Aeon Mall Hà Đông,"Yêu thích
QUÁN ĂN -Chi nhánh","Tầng 1 Aeon Mall Hà Đông, P. Dương Nội, Hà Đông, Hà Nội",Flash Sale,4.5,999,Mở cửa,10:00 - 21:00,20.000 - 275.000,https://shopeefood.vn/ha-noi/texas-chicken-aeon-mall-ha-dong,Hà Đông
312,Mập Quán - Đồ Ăn Vặt & Mỳ Xào - Nguyên Hồng,"Yêu thích
QUÁN ĂN -Chi nhánh","Số 6 Ngõ 2A Nguyên Hồng, P. Thành Công, Ba Đình, Hà Nội",Giảm món,4.5,999,Mở cửa,00:00 - 03:00 | 11:00 - 23:59,10.000 - 100.000,https://shopeefood.vn/ha-noi/map-quan-do-an-vat-my-xao-nguyen-hong,Ba Đình
313,Bing Long - Ice Cream & Tea - Vạn Xuân,CAFÉ/DESSERT -Chi nhánh,"43 Vạn Xuân, P. Lai Xá, X. Kim Chung, Hoài Đức, Hà Nội",Giảm món,4.5,50,Mở cửa,08:00 - 23:00,0 - 0,https://shopeefood.vn/ha-noi/bing-long-ice-cream-tea-van-xuan,Hoài Đức
314,Trà Sữa Gong Cha - 貢茶 - Hoàng Đạo Thúy,"Yêu thích
CAFÉ/DESSERT -Chi nhánh","Tầng 1, 34T Hoàng Đạo Thúy, P. Trung Hòa, Cầu Giấy, Hà Nội",Flash Sale,4.5,999,Mở cửa,09:00 - 21:45,30.000 - 70.000,https://shopeefood.vn/ha-noi/tra-sua-gong-cha-hoang-dao-thuy,Cầu Giấy
315,Vịt Quay Thu Phú,QUÁN ĂN,"10A3 Ngách 10 Ngõ 376 Khương Đình, Thanh Xuân, Hà Nội",Giảm món,4.5,500,Mở cửa,11:00 - 23:59,20.000 - 200.000,https://shopeefood.vn/ha-noi/vit-quay-thu-phu,Thanh Xuân
316,Gà Rán Popeyes - Trần Quốc Hoàn,"Yêu thích
QUÁN ĂN -Chi nhánh","69 Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Flash Sale,4.5,999,Mở cửa,09:00 - 21:29,50.000 - 165.000,https://shopeefood.vn/ha-noi/ga-ran-popeyes-tran-quoc-hoan,Cầu Giấy
317,Tiệm Oye - Cafe & Trà Ngon Đậm Vị - Lê Trọng Tấn,CAFÉ/DESSERT,"Số Nhà B3 Ngõ 32 Lê Trọng Tấn, P. La Khê, Hà Đông, Hà Nội",Giảm hết 2%,4.5,50,Mở cửa,07:10 - 21:00,0 - 0,https://shopeefood.vn/ha-noi/tiem-oye-cafe-tra-ngon-dam-vi-le-trong-tan,Hà Đông
318,Cơm Thố Anh Nguyễn - Bán Đảo Linh Đàm,"Yêu thích
QUÁN ĂN -Chi nhánh","Toà Nhà Nơ 6B, Đường Nguyễn Duy Trinh, Bán Đảo Linh Đàm, P. Hoàng Liệt, Hoàng Mai, Hà Nội",Flash Sale,4.5,500,Mở cửa,09:00 - 21:55,0 - 0,https://shopeefood.vn/ha-noi/com-tho-anh-nguyen-ban-dao-linh-dam,Hoàng Mai
